video_id,title,video_url,channel_id,channel_title,brand_name,industries,sponsored_type,channel_type,views,likes,comments,cpv,channel_cost,publishDate,duration_seconds,countries,video_description,topic,content_format,content_keywords,format_code,subscribers,channel_total_views,channel_categories,channel_avg_views,engagement_rate,featured_products,featured_product_ids,product_ppl
YVQeLp1Tsd8,"딸기코 블랙헤드러들 헤쳐모여!!!!",https://www.youtube.com/watch?v=YVQeLp1Tsd8,UCNVppnnkxts9JCfXmwsuqTA,유기리니,아비브,"뷰티 & 메이크업",1,NULL,1980,13,0,368.687,730000,2026-06-04,38,KR,"내 최애 스킨케어 브랜드 아비브 
컬러체인지 팩투폼 써봤음 💚

신기하게 제형을 문지르면 숯 캡슐이 터지면서 
회색 제형으로 변함!!!
가볍게 문질러서 팩으로 사용해주다 씻어내주면 끝 ✨

최근에 피부 타입 지성으로 바뀌고 
피부 기름기 진짜 장난아닌데
이거 쓰고 유분 조절이 좀 되다보니까 피지도 확 줄더라구

모공 블랙헤드도 진짜 깨끗해짐..

지금 올리브영에서 이거 미니 기획이랑 만원대로 판매중이니까
올영 세일 놓치지말고 달려가 💚💚","뷰티 & 메이크업","리뷰 & 언박싱","딸기코, 블랙헤드, 스킨케어, 아비브, 컬러체인지, 팩투폼, 유분 조절, 모공",1,2740,7589633,NULL,63212,2.06,NULL,NULL,NULL
0UJY32RMOR4,"수부지 역대급 꿀조합 발견함",https://www.youtube.com/watch?v=0UJY32RMOR4,UCuzsaQcL1N801SzHIIzzXHA,단츄눈,아비브,"뷰티 & 메이크업",1,NULL,130000,166,8,15.6923,2040000,2026-06-02,42,KR,"#광고
속은 건조해 죽겠는데 기름은 나오는 우리...😭
수부지에게 제일 중요한건 유수분 밸런스예요!
불필요한 유분,각질은 깨끗하게 정리하면서
트러블에 좋은 어성초 에센스로 수분 충전까지 해주는
꿀조합이 있어서 소개시켜 드립니다.
뭘 발라야 좋아질지 몰라서 고민중이셨다면,

이번 6월 올영세일 때 아비브 어성초패드&어성초 세럼 꿀조합으로 구매해보세요!🌿✨

아비브 어성초 에센스 패드 리필 기획 : https://bit.ly/danchuct2
아비브 어성초 테카 캡슐 세럼 더블 기획 : https://bit.ly/danchucdh2","뷰티 & 메이크업",꿀팁,"수부지, 유수분 밸런스, 어성초 에센스, 트러블, 아비브, 올영세일, 꿀조합",1,13400,8702969,NULL,19120,1.37,"[5초진정세럼] 아비브 어성초 테카 캡슐 세럼 카밍 드롭 50ml | [망곰 콜라보] 아비브 어성초 테카 캡슐 세럼 카밍 드롭 50ml 더블 기획 (+러기지택)  | [망곰 콜라보] 아비브 어성초 흔적 에센스 패드 클리어터치 70매 기획 (+70매 리필+패드케이스)  | [어워즈한정기획/150매] 아비브 어성초 흔적 에센스 패드 클리어터치 70매 어워즈 기획 (+리필 70매+패드 10매) | [오롤리데이에디션] 아비브 어성초 흔적 에센스 패드 클리어터치 70매 기획 (+70매 리필+부클파우치)  | 아비브 어성초 테카 캡슐 세럼 카밍 드롭 50ml 더블 기획 | 아비브 어성초 테카 캡슐 세럼 카밍드롭 50+20ml 기획 | 아비브 어성초 흔적 에센스 패드 클리어터치 70매 | 아비브 어성초 흔적 에센스 패드 클리어터치 70매 리필기획 (+70매 리필)","A000000210482,A000000219548,A000000219555,A000000219557,A000000232436,A000000238129,A000000239641,A000000245672,A000000245674",1
ONYt8SfOXm8,"여름철 피부, 이것만 신경 써줘도 90%는 좋아집니다!",https://www.youtube.com/watch?v=ONYt8SfOXm8,UCl24x8Oq-mpLSWSdGrVZ5kg,"에이든팍 AIDEN PARK",아비브,"뷰티 & 메이크업",1,NULL,100000,46,9,37.5824,3420000,2026-06-02,43,KR,"#광고 여름철 피부, 이것만 신경 써줘도 90%는 좋아집니다!

샵 운영에 방콕 출장, 아티스트 활동, 크리에이터 활동,
그리고 육아까지!
여기에 무더운 여름 날씨까지 더해지면
피부 컨디션이 쉽게 무너지더라고요🫠

특히 여름철 피부 고민의 시작은 ‘열감’인 경우가 많은데요!
피부 온도만 잘 관리해줘도 
붉어짐이나 예민해지는 상황을 훨씬 줄일 수 있어서,
저는 여름철에 진정 케어를 가장 중요하게 생각합니다👍🏻

요즘 여름철 피부관리에 사용하는 제품은 바로 이 두 가지!

🌿 아비브 어성초 세럼
가볍고 산뜻한데 촉촉함이 오래가고,
피부에 열감이 올라왔을 때 진정되는 느낌이👍🏻

🌿아비브 어성초 패드
에센스가 듬뿍 적셔있어 보습감이 좋은데
무엇보다 쿨링감이 정말 좋아요!
피부가 달아올랐을 때 팩처럼 올려두면 진정 케어하기 딱!

여름철 피부가 쉽게 예민해진다면
열감 관리부터 시작해보는 걸 추천드려요! 🙌🏻

#아비브 #어성초세럼 #쿨링진정세럼
#어성초패드 #쿨링패드","뷰티 & 메이크업",튜토리얼,"여름철 피부, 피부 관리, 열감, 진정 케어, 아비브, 어성초 세럼, 쿨링 패드",1,32800,14656950,"26, 19",35093,1.39,"[5초진정세럼] 아비브 어성초 테카 캡슐 세럼 카밍 드롭 50ml | [망곰 콜라보] 아비브 어성초 테카 캡슐 세럼 카밍 드롭 50ml 더블 기획 (+러기지택)  | [열감 진정] 아비브 어성초 스팟 패드 카밍터치 140매 대용량 기획 | [열감 진정] 아비브 어성초 스팟 패드 카밍터치 리필 기획 (80매+리필 80매) | [열감진정] 아비브 어성초 스팟 패드 카밍터치 80매 (+10매 증정기획) | 아비브 어성초 테카 캡슐 세럼 카밍 드롭 50ml 더블 기획 | 아비브 어성초 테카 캡슐 세럼 카밍드롭 50+20ml 기획","A000000163609,A000000170041,A000000206942,A000000210482,A000000219548,A000000232436,A000000245672",1
s6F7iXkpFVM,"200만원 아끼는 깐달걀 홈케어루틴 💚✨",https://www.youtube.com/watch?v=s6F7iXkpFVM,UCbIprKDRBlzviASq6F_DAkQ,"은서 eunggseo",아비브,"뷰티 & 메이크업",1,NULL,180000,144,0,NULL,NULL,2026-06-01,59,KR,"피부과x,디바이스x 200만원 아끼는 
깐달걀 피부 만드는 홈케어루틴 💚
홈케어에서 가장 중요한 선크림 바르기 ! 선크림+파데+파우더까지 하면 요즘 같이 더운날엔 특히나 피부가 더 답답하더라구요 🥲
그래서 찾은 가볍게 바르고 피부표현은 예쁜 꿀조합 알려드릴게요 ・*。

바로 아비브 글루타치온좀 톤업선크림 ! 
선케어부터 톤업까지 한번에 되는 선크림인데 손으로만 슥 발라도 얇고 예쁘게 밀착되니까 원래 피부 좋은 사람처럼 맑아보여요 ..🧡
화이트크림에서 톤업캡슐이 톡톡 터지면서 베이지빛크림으로 변하는데 피부톤에 맞춰서 자연스럽게 톤업! 여러번 덧발라도 들뜸이나 백탁도 없어서 피부가 너무 편해요 ☺️

나이트케어엔 제가 매일 쓰는 아비브 어성초패드💚
고농축 에센스 가득 들어있어서 진정&수분충전 으로 쫀쫀한 피부로 만들어주는데 엠보면으로 피지랑 각질정리해주면 매끈한 피부 완성 !

일주일만 써보면 이조합으로 깐달걀 피부 만들수있어요! 
이번 여름엔 같이 이 꿀조합으로 200만원 아껴요🍀

아비브 글루타치온 톤업 선크림 더블 기획 :
 https://bit.ly/eunseott2
아비브 어성초 흔적 에센스 패드 리필 기획 : 
https://bit.ly/eunseoct2

#아비브 #올영추천템 #톤업크림 #진정패드 #올영세일추천템","뷰티 & 메이크업",튜토리얼,"홈케어루틴, 선크림, 톤업크림, 피부관리, 아비브, 여름, 진정패드, 200만원 아끼기",1,64,326342,NULL,NULL,NULL,"[1+1/파데프리톤업] 아비브 글루타치온좀 CC 선크림 토닝 튜브 50ml 더블 기획 | [망곰 콜라보] 아비브 어성초 흔적 에센스 패드 클리어터치 70매 기획 (+70매 리필+패드케이스)  | [어워즈한정기획/150매] 아비브 어성초 흔적 에센스 패드 클리어터치 70매 어워즈 기획 (+리필 70매+패드 10매) | [오롤리데이에디션] 아비브 어성초 흔적 에센스 패드 클리어터치 70매 기획 (+70매 리필+부클파우치)  | [톤업/파데프리] 아비브 글루타치온좀 CC 선크림 토닝 튜브 50ml | 아비브 글루타치온좀 CC 선크림 토닝 튜브 50ml | 아비브 어성초 흔적 에센스 패드 클리어터치 70매 | 아비브 어성초 흔적 에센스 패드 클리어터치 70매 리필기획 (+70매 리필)","A000000219555,A000000219557,A000000223681,A000000238129,A000000239641,A000000245674,A000000248225,A000000248226,A000000253541",0
ZfFJlVQiVjU,"화장실갈때 보고하고 가라는 팀장 어때",https://www.youtube.com/watch?v=ZfFJlVQiVjU,UCRWVkaYUXQO8vzxz8afKNHQ,민대리,아비브,"뷰티 & 메이크업",1,NULL,89000,22,2,4.1573,370000,2026-06-01,31,KR,"#광고 
회사에서 언제 열받으세요..?

화장실 가는데 보고하고 가라는 부장은 뭐하는 사람이죠..?
진짜;; 대리님들 열받는 상황 댓글로 알려주세요 ㅋㅎ...

역시 열내리는데엔.. 외쳐.. 아비브..
왔습니다 왔어요.. 아비브 올영세일

쿨링 진정 어성초 패드로 열감 싹 잡고
수분 충전까지 야무지게!🌿

집중 진정 필요할 땐 껌딱지 마스크팩으로!
진짜.. 잘쓰는 마스크팩중 하나임요,,

무조건 이번 올영세일에 쟁여,,,

#아비브 #어성초패드 #껌딱지마스크팩 #올영추천템",코미디,코미디,"화장실 보고, 팀장, 열받음, 아비브, 마스크팩",1,1210,1191529,NULL,5504,1.41,"[10매/5종] 아비브 껌딱지 시트 마스크 스티커 10매 (어성초/수분초/마데카소사이드/콜라겐밀크/비타) | [1매/5종] 아비브 껌딱지 시트 마스크 스티커 1매 (어성초/수분초/마데카소사이드/콜라겐밀크/비타) | [6매/단독기획] 아비브 껌딱지 시트 마스크 수분초 히알루론 스티커 5매 (+1매 증정기획) | [6매/단독기획] 아비브 껌딱지 시트 마스크 스티커 5매 (+1매 증정기획)(어성초/밀크/마데카) | [망곰 콜라보] 아비브 껌딱지 시트 마스크 어성초 스티커 5매 기획 (+1매) | [망곰 콜라보] 아비브 어성초 흔적 에센스 패드 클리어터치 70매 기획 (+70매 리필+패드케이스)  | [밀착미백광채] 아비브 껌딱지 시트 마스크 비타 스티커 10매 | [밀착미백광채] 아비브 껌딱지 시트 마스크 비타 스티커 1매 | [밀착보습장벽] 아비브 껌딱지 시트 마스크 마데카소사이드 스티커 10매 | [밀착보습장벽] 아비","A000000163609,A000000170041,A000000187996,A000000187997,A000000188019,A000000188021,A000000188022,A000000188023,A000000188024,A000000188029,A000000188270,A000000206114,A000000206115,A000000206116,A000000206942,A000000219555,A000000219557,A000000238129,A000000239641,A000000245674,A000000245677",1
2P3UNUP3kN0,"올여름 올영추천템은 이겁니다😎 6월 올영세일 이건 무조건 담으세요!🛒  (+구독자이벤트🌿)",https://www.youtube.com/watch?v=2P3UNUP3kN0,UCGhRiaKgkLlvPoBulWhX4gQ,짱순ZZangsoon,아비브,"뷰티 & 메이크업",1,NULL,66000,0,56,82.6562,5290000,2026-05-31,537,KR,"ఇ 𝐈𝐧𝐬𝐭𝐚𝐠𝐫𝐚𝐦 :   / hyunjjiiii  
ఇ 𝐄-𝐦𝐚𝐢𝐥        : zzangsoon818@gmail.com 

*영상 화질을 2160p로 설정해주세요
✔아비브의 유료광고를 포함하고 있습니다

안녕하세요 여러분~ 짱순입니다😆
오늘은 이번 6월세일에 꼭 구매해야 할!! 
여름에 쓰기 딱 좋은 올리브영 추천템 영상을 가지고 왔어요☀️ 
작년 여름부터 사계절 동안 꾸준히 사용한 진정패드와 미친 지속력의 톤업선크림을
5/31~6/6 일주일간 올리브영에서 할인가로 만나보세요💚🧡


𝐏𝐫𝐨𝐝𝐮𝐜𝐭🛒

아비브 어성초 흔적 에센스 패드 리필 기획
40,000원 → 25,700원 (35% off)
https://bit.ly/zzangct2

아비브 글루타치온좀 톤업 선크림 더블 기획
37,000원 → 24,610원 (33% off)
https://bit.ly/zzangtt2


💚아비브x짱순 구독자 이벤트💚

영상을 보고 댓글을 달아주신 분들 중, 
추첨을 통해 아비브 껌딱지 어성초 마스크팩을 선물로 드려요😆

1. 추첨 인원 : 10명

2. 신청 기간 : 5/31(일)~6/6(토)

3. 당첨자 발표 : 6/8(월) ***커뮤니티 게시글로 발표 예정 

4. 이벤트 제품 : 껌딱지 어성초 마스크팩 3매 (*인당 증정 품목)

5. 참여방법: 
① 신청서를 작성한다 ➡️ https://forms.gle/rXjY48ws6wBgQyMm7
② 영상에서 소개한 제품에 대한 기대평 댓글을 작성한다 (댓글까지 작성하셔야 참여 완료!)

______________________________________

𝒃𝒈𝒎 
   • 매일매일 넌 최고야 | 귀여운음악, 브이로그음악, Cute Piano Mus...  
   • 매일매일 넌 나의 행복 | 귀여운음악, 겨울분위기, 무료브금, 브이로그음악,...  

𝑽𝒊𝒅𝒆𝒐 𝑺𝒐𝒖𝒓𝒄𝒆 𝑺𝒖𝒑𝒑𝒐𝒓𝒕
Youtube channel "freeticon" :    / freeticon  ","뷰티 & 메이크업","리뷰 & 언박싱","올리브영, 추천템, 여름, 세일, 톤업선크림, 진정패드, 구독자이벤트, 아비브",0,37400,17628113,22,16114,0.81,"[1+1/파데프리톤업] 아비브 글루타치온좀 CC 선크림 토닝 튜브 50ml 더블 기획 | [6매/단독기획] 아비브 껌딱지 시트 마스크 스티커 5매 (+1매 증정기획)(어성초/밀크/마데카) | [망곰 콜라보] 아비브 껌딱지 시트 마스크 어성초 스티커 5매 기획 (+1매) | [망곰 콜라보] 아비브 어성초 흔적 에센스 패드 클리어터치 70매 기획 (+70매 리필+패드케이스)  | [어워즈한정기획/150매] 아비브 어성초 흔적 에센스 패드 클리어터치 70매 어워즈 기획 (+리필 70매+패드 10매) | [오롤리데이에디션] 아비브 어성초 흔적 에센스 패드 클리어터치 70매 기획 (+70매 리필+부클파우치)  | 아비브 어성초 흔적 에센스 패드 클리어터치 70매 | 아비브 어성초 흔적 에센스 패드 클리어터치 70매 리필기획 (+70매 리필)","A000000188270,A000000219555,A000000219557,A000000238129,A000000239641,A000000245674,A000000245677,A000000248226",1
b42uK14I_sY,"모공 청소부터 타이트닝까지 💚 #올영추천템 #올영세일추천템",https://www.youtube.com/watch?v=b42uK14I_sY,UCvS1DglC6nUaJ4NokJUiEsg,지니파우치,아비브,"뷰티 & 메이크업",1,NULL,555,9,4,900.901,500000,2026-05-31,38,KR,"#제품제공 #파룸체험단 #아비브 #팩투폼클렌저 #모공팩 클렌징폼 모공클렌저 올리브영클렌저 올영세일추천템

모공 청소부터 타이트닝까지 💚 올영추천템 올영세일추천템

요랬는데 요래됐습니다~!
여러분, 이제 더워지니까 블랙헤드랑 피지가 많이 생기잖아요.
근데 각질, 피지, 모공 따로따로 관리하기엔 너무 귀찮지 않아요?
그래서 이 세 가지를 한방에 해결해 주는 거 없나 하고 찾아봤는데,
여러분, 이거 봐봐요~~
처음에는 연두색인데 손으로 문질러주면 캡슐이 톡톡 터지거든요?
여기에 숯이 들어 있어서 그레이 컬러로 변하더라고요.
이렇게 1분 정도 팩처럼 사용하고요.
여기에 물을 묻히면 폼클렌징으로 변하거든요?
이렇게 거품으로 변하면 골고루 문질러주고 물로 헹궈주면 끝이에요.
모공 속 노폐물부터 가벼운 메이크업까지 한 번에 지워지는데요.
요즘 모공이 신경 쓰이는데 하나로 쉽게 관리하고 싶다?
아비브 차콜 팩 투 폼!
이번 올영세일 때 잊지 말고 꼭 담아가세요. ✨

[1분 피지흡착] 아비브 포어 클레이 팩 클렌저 어성초 차콜 팩 투 폼 120ml 기획 (+30ml)

~26/6/6 까지
24,000원 ➡️ 15,960원 (33% 할인)","뷰티 & 메이크업","리뷰 & 언박싱","모공 청소, 타이트닝, 클렌징폼, 모공팩, 올리브영, 세일, 아비브, 팩투폼클렌저",1,1290,869752,NULL,1789,2.25,NULL,NULL,NULL
DImzX63Kpe8,"공병이 대체 몇개야..🔥 대체불가 화잘먹 세럼&패드 200% 뽕 뽑는 법🍯",https://www.youtube.com/watch?v=DImzX63Kpe8,UC1EF4_0XfxjY6yFDwGi6BVA,"유알비 UareB",아비브,"뷰티 & 메이크업",1,NULL,160000,47,19,15.8,2370000,2026-05-31,661,KR,"💚 이 영상은 아비브의 유료광고가 포함되어 있습니다

💛 uareb.65@gmail.com
💛 Instagram :   / uarebnsodoi  
-
안녕하세요 여러분🤍
오늘은 공병만 모았어도 큰 박스 하나는 채웠을 제품이죠?
저의 대체불가 화잘먹템, 아비브 세럼&패드를 각 잡고 소개해 봤는데요✨

📌 올영세일 때 꼭 사야 되는 대체불가 화잘먹템
어성초 세럼 더블 기획💚
https://bit.ly/urbcdh2

어성초 패드 리필 기획💚
https://bit.ly/urbct2

저의 지겹템이자 제 영상의 단골템인 아비브 어성초 세트🌿
더 야무지게 뽕 뽑고 사용할 수 있는 꿀팁까지 알려드렸으니
이왕이면 올영세일 때 저렴하게 겟- 하셔 가지구
저와 함께 여름에도 화잘먹 피부를 유지해 보아용💗
-
0:00 오프닝
1:06 화잘먹 피부의 조건🔎
1:56 아비브 어성초 세럼
4:44 아비브 어성초 패드
7:03 뽕 뽑는 사용 꿀팁 01
7:36 뽕 뽑는 사용 꿀팁 02
8:17 뽕 뽑는 사용 꿀팁 03
9:35 뽕 뽑는 사용 꿀팁 04
10:27 마무으리✨
-
#올영세일 #올리브영 #올영추천템 #아비브
#어성초세럼 #트러블세럼 #어성초패드 #진정패드","뷰티 & 메이크업","리뷰 & 언박싱","아비브, 세럼, 패드, 화잘먹, 올영세일, 어성초, 트러블세럼, 진정패드",0,9160,5326911,NULL,10036,0.74,"[5초진정세럼] 아비브 어성초 테카 캡슐 세럼 카밍 드롭 50ml | [망곰 콜라보] 아비브 어성초 테카 캡슐 세럼 카밍 드롭 50ml 더블 기획 (+러기지택)  | [망곰 콜라보] 아비브 어성초 흔적 에센스 패드 클리어터치 70매 기획 (+70매 리필+패드케이스)  | [어워즈한정기획/150매] 아비브 어성초 흔적 에센스 패드 클리어터치 70매 어워즈 기획 (+리필 70매+패드 10매) | [열감 진정] 아비브 어성초 스팟 패드 카밍터치 140매 대용량 기획 | [열감 진정] 아비브 어성초 스팟 패드 카밍터치 리필 기획 (80매+리필 80매) | [열감진정] 아비브 어성초 스팟 패드 카밍터치 80매 (+10매 증정기획) | [오롤리데이에디션] 아비브 어성초 흔적 에센스 패드 클리어터치 70매 기획 (+70매 리필+부클파우치)  | 아비브 어성초 테카 캡슐 세럼 카밍 드롭 50ml 더블 기획 | 아비브 어성초 테카 캡슐 세럼 카밍드롭 50+20ml 기","A000000163609,A000000170041,A000000206942,A000000210482,A000000219548,A000000219555,A000000219557,A000000232436,A000000238129,A000000239641,A000000245672,A000000245674",1
W6R426ZRcm4,"요즘 정말 이건 필수 루틴…",https://www.youtube.com/watch?v=W6R426ZRcm4,UClrOEuBPOU5Gg60dJ_49M-g,"푸디젠 Foodie Jen",아비브,"뷰티 & 메이크업",1,NULL,510000,5504,143,79.7,39850000,2026-05-31,57,KR,NULL,"음식 & 음료",꿀팁,"건강한 식습관, 일상 루틴, 요리, 식재료 보관, 간단한 요리",1,669000,587987678,NULL,1383466,1.11,NULL,NULL,NULL
FPQXAjuatLU,"여름만 되면 미친듯이 팔린다니까?🔥 #올영세일",https://www.youtube.com/watch?v=FPQXAjuatLU,UCduTIiPlLEaqtyGQ2u7H-vg,유나러부,아비브,"뷰티 & 메이크업",1,NULL,460000,463,11,15.0217,6910000,2026-05-30,44,KR,"#올영세일추천템 #올리브영추천템 #아비브 #여름추천템 #선크림추천 #세럼추천","뷰티 & 메이크업","리뷰 & 언박싱","올영세일추천템, 올리브영추천템, 아비브, 여름추천템, 선크림추천, 세럼추천",1,72700,64079038,NULL,65537,3.82," 아비브 선크림 50ml 3종 택1 (수분/저자극/톤업) | [1+1/파데프리톤업] 아비브 글루타치온좀 CC 선크림 토닝 튜브 50ml 더블 기획 | [리뉴얼]아비브 선크림 3종 택1 (글루타치온좀/어성초/수분초) | [저자극/쿨링진정] 아비브 어성초 마일드 선크림 릴리프 튜브 50ml | [진정/무기자차] 아비브 어성초 마일드 선크림 릴리프 튜브 50ml | [톤업/파데프리] 아비브 글루타치온좀 CC 선크림 토닝 튜브 50ml | 아비브 글루타치온좀 CC 선크림 토닝 튜브 50ml","A000000223677,A000000223681,A000000223738,A000000248223,A000000248225,A000000248226,A000000248227,A000000253541",0
R7PnajJYR7A,요즘 제 메이크업 전 데일리 고정템인데 이거 진짜 요물💚 바로 아비브 어성초 테카 캡슐 세럼 카밍 드롭✨#아비브 #어성초세럼 #올리브영추천템 #올영세일추천템,https://www.youtube.com/watch?v=R7PnajJYR7A,UCEuv09kP6b6aYY28l3X562A,혜원ひなせ,아비브,"뷰티 & 메이크업",1,NULL,16246,9,0,424.72,6900000,2026-05-30,47,KR,NULL,"뷰티 & 메이크업","리뷰 & 언박싱","아비브, 어성초세럼, 올리브영추천템, 올영세일추천템",1,74100,2200552,22,230928,1.05,"[5초진정세럼] 아비브 어성초 테카 캡슐 세럼 카밍 드롭 50ml | [망곰 콜라보] 아비브 어성초 테카 캡슐 세럼 카밍 드롭 50ml 더블 기획 (+러기지택)  | 아비브 어성초 테카 캡슐 세럼 카밍 드롭 50ml 더블 기획 | 아비브 어성초 테카 캡슐 세럼 카밍드롭 50+20ml 기획","A000000210482,A000000219548,A000000232436,A000000245672",0
vu2NrO_mUrk,"내가 피부 좋아진 방법..🗂️ 고정댓글에 자세히 정리해뒀어요",https://www.youtube.com/watch?v=vu2NrO_mUrk,UCj83T5taUG2jr2h0aPSPA3g,"10시엔 디붕",아비브,"뷰티 & 메이크업",1,NULL,26000,482,11,479.2,11980000,2026-05-30,60,KR,"📢이 영상은 '아비브'의 유료광고를 포함하고 있습니다.
-------------------------------------
🅿 🆁 🅾 🅳 🆄 🅲 🆃

✦ Abib
어성초 세럼 더블기획🌿
https://bit.ly/dboongcdh2

✦ Abib
어성초 패드 더블기획🌿
https://bit.ly/dboongct2


작년부터 꾸준~~히 몇 통째 쓰고 있는 아비브 어성초템...💚
트러블 났을 때 아니어도, 
평소에도 순~하게 수분&보습감 채워주기 좋고
화장도 잘 먹어서 찐으로 진짜 잘 쓰고 있습니동....

세일할 때 사야혀🫶🏻

-------------------------------------
💌 모든 문의는 instagram @b.uung 
💌 간단리뷰&간단 잡담&착장 정보 등은 여기서
        ➡️➡️➡️  https://ig.me/j/AbbhLyn-ljwRAHfB/
💌 협찬&광고 문의는 b.uuuuuuuung@gmail.com","뷰티 & 메이크업","리뷰 & 언박싱","아비브, 어성초 세럼, 어성초 패드, 피부, 트러블, 수분, 보습",1,99800,68022172,NULL,120955,0.99,"[5초진정세럼] 아비브 어성초 테카 캡슐 세럼 카밍 드롭 50ml | [망곰 콜라보] 아비브 어성초 테카 캡슐 세럼 카밍 드롭 50ml 더블 기획 (+러기지택)  | [망곰 콜라보] 아비브 어성초 흔적 에센스 패드 클리어터치 70매 기획 (+70매 리필+패드케이스)  | [어워즈한정기획/150매] 아비브 어성초 흔적 에센스 패드 클리어터치 70매 어워즈 기획 (+리필 70매+패드 10매) | [열감 진정] 아비브 어성초 스팟 패드 카밍터치 140매 대용량 기획 | [열감 진정] 아비브 어성초 스팟 패드 카밍터치 리필 기획 (80매+리필 80매) | [열감진정] 아비브 어성초 스팟 패드 카밍터치 80매 (+10매 증정기획) | [오롤리데이에디션] 아비브 어성초 흔적 에센스 패드 클리어터치 70매 기획 (+70매 리필+부클파우치)  | 아비브 어성초 테카 캡슐 세럼 카밍 드롭 50ml 더블 기획 | 아비브 어성초 테카 캡슐 세럼 카밍드롭 50+20ml 기","A000000163609,A000000170041,A000000206942,A000000210482,A000000219548,A000000219555,A000000219557,A000000232436,A000000238129,A000000239641,A000000245672,A000000245674",1
w5dkcvs_G_M,"#올영추천템 #광고 #아비브 #어성초패드",https://www.youtube.com/watch?v=w5dkcvs_G_M,UChXhfwpy-34xhufWEFscEPg,"이안 이스 굿 | 피부관리ㆍ뷰티ㆍ자기관리 ",아비브,"뷰티 & 메이크업",1,NULL,11000,7,2,44.5455,490000,2026-05-30,36,KR,NULL,"뷰티 & 메이크업","리뷰 & 언박싱","올영추천템, 광고, 아비브, 어성초패드",1,1240,1653082,NULL,11158,NULL,"[망곰 콜라보] 아비브 어성초 흔적 에센스 패드 클리어터치 70매 기획 (+70매 리필+패드케이스)  | [어워즈한정기획/150매] 아비브 어성초 흔적 에센스 패드 클리어터치 70매 어워즈 기획 (+리필 70매+패드 10매) | [열감 진정] 아비브 어성초 스팟 패드 카밍터치 140매 대용량 기획 | [열감 진정] 아비브 어성초 스팟 패드 카밍터치 리필 기획 (80매+리필 80매) | [열감진정] 아비브 어성초 스팟 패드 카밍터치 80매 (+10매 증정기획) | [오롤리데이에디션] 아비브 어성초 흔적 에센스 패드 클리어터치 70매 기획 (+70매 리필+부클파우치)  | 아비브 어성초 흔적 에센스 패드 클리어터치 70매 | 아비브 어성초 흔적 에센스 패드 클리어터치 70매 리필기획 (+70매 리필)","A000000163609,A000000170041,A000000206942,A000000219555,A000000219557,A000000238129,A000000239641,A000000245674",1
yRU_zwdDpP8,"전직 올영 알바생이 올영세일 때마다 꼭 쟁이는 마스크팩 🤍 #아비브 #껌딱지마스크팩 #올리브영마스크팩 #올영추천템",https://www.youtube.com/watch?v=yRU_zwdDpP8,UCGX2_W3r2mRaBoavt5CQg-Q,코덕알바생💞,아비브,"뷰티 & 메이크업",1,NULL,21694,34,0,NULL,NULL,2026-05-30,27,KR,"전직 올영 알바생이 올영세일 때마다 꼭 쟁이는 마스크팩 🤍

아비브 껌딱지 마스크팩은 붙이자마자 이름처럼 착 밀착되는데
극세사 시트라 진짜 부드러움...👍
 
어성초 에센스가 가득해서 피부 진정 급할 때 진짜 자주 써요 🌿
딱 10분만 붙여도 촉촉+진정 케어 완료✨

아비브 껌딱지 마스크팩은 이번 올영세일 때 쟁이기 좋은 기획세트로 만나볼 수 있으니까
무조건 할인할 때 구매하세요!
 
#광고 #아비브 #껌딱지마스크팩 #올리브영마스크팩 #올영추천템 @abib.official",NULL,NULL,NULL,1,548,449150,NULL,NULL,NULL,"[10매/5종] 아비브 껌딱지 시트 마스크 스티커 10매 (어성초/수분초/마데카소사이드/콜라겐밀크/비타) | [1매/5종] 아비브 껌딱지 시트 마스크 스티커 1매 (어성초/수분초/마데카소사이드/콜라겐밀크/비타) | [6매/단독기획] 아비브 껌딱지 시트 마스크 수분초 히알루론 스티커 5매 (+1매 증정기획) | [6매/단독기획] 아비브 껌딱지 시트 마스크 스티커 5매 (+1매 증정기획)(어성초/밀크/마데카) | [망곰 콜라보] 아비브 껌딱지 시트 마스크 어성초 스티커 5매 기획 (+1매) | [밀착미백광채] 아비브 껌딱지 시트 마스크 비타 스티커 10매 | [밀착미백광채] 아비브 껌딱지 시트 마스크 비타 스티커 1매 | [밀착보습장벽] 아비브 껌딱지 시트 마스크 마데카소사이드 스티커 10매 | [밀착보습장벽] 아비브 껌딱지 시트 마스크 마데카소사이드 스티커 1매 | [밀착보습탄력] 아비브 껌딱지 시트 마스크","A000000187996,A000000187997,A000000188019,A000000188021,A000000188022,A000000188023,A000000188024,A000000188029,A000000188270,A000000206114,A000000206115,A000000206116,A000000245677",1
