cluster_id,sub_keyword,id,cluster_id,analysis_date,topic_total_post_count,topic_total_dm_count,cluster_name,topic,cluster_post_share,cluster_dm_share,dm_per_views,dm_per_likes,cluster_post_count,cluster_dm_send_count,cluster_views,cluster_likes,cluster_name_reason,top1_post_id,top2_post_id,top3_post_id,created_at,updated_at
맛집/푸드_26,콩국물,1350,맛집/푸드_26,2026-05-18,2065,1020736,"마블링 소고기",맛집/푸드,0.043099273607748186,0.028707716784751394,0.007440240419576442,0.7424872041757462,89,29303,3938448,39466,"프리미엄 한우 마블링 부각 콘텐츠가 2025-2026년 고급 외식 시장 핵심 트렌드",DYMbdPUvphE,DYYWR_AhkJL,DYPM4OYyQbu,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_26,바지락,1350,맛집/푸드_26,2026-05-18,2065,1020736,"마블링 소고기",맛집/푸드,0.043099273607748186,0.028707716784751394,0.007440240419576442,0.7424872041757462,89,29303,3938448,39466,"프리미엄 한우 마블링 부각 콘텐츠가 2025-2026년 고급 외식 시장 핵심 트렌드",DYMbdPUvphE,DYYWR_AhkJL,DYPM4OYyQbu,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_26,해산물,1350,맛집/푸드_26,2026-05-18,2065,1020736,"마블링 소고기",맛집/푸드,0.043099273607748186,0.028707716784751394,0.007440240419576442,0.7424872041757462,89,29303,3938448,39466,"프리미엄 한우 마블링 부각 콘텐츠가 2025-2026년 고급 외식 시장 핵심 트렌드",DYMbdPUvphE,DYYWR_AhkJL,DYPM4OYyQbu,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_26,마블링,1350,맛집/푸드_26,2026-05-18,2065,1020736,"마블링 소고기",맛집/푸드,0.043099273607748186,0.028707716784751394,0.007440240419576442,0.7424872041757462,89,29303,3938448,39466,"프리미엄 한우 마블링 부각 콘텐츠가 2025-2026년 고급 외식 시장 핵심 트렌드",DYMbdPUvphE,DYYWR_AhkJL,DYPM4OYyQbu,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_26,소고기,1350,맛집/푸드_26,2026-05-18,2065,1020736,"마블링 소고기",맛집/푸드,0.043099273607748186,0.028707716784751394,0.007440240419576442,0.7424872041757462,89,29303,3938448,39466,"프리미엄 한우 마블링 부각 콘텐츠가 2025-2026년 고급 외식 시장 핵심 트렌드",DYMbdPUvphE,DYYWR_AhkJL,DYPM4OYyQbu,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_26,스테이크,1350,맛집/푸드_26,2026-05-18,2065,1020736,"마블링 소고기",맛집/푸드,0.043099273607748186,0.028707716784751394,0.007440240419576442,0.7424872041757462,89,29303,3938448,39466,"프리미엄 한우 마블링 부각 콘텐츠가 2025-2026년 고급 외식 시장 핵심 트렌드",DYMbdPUvphE,DYYWR_AhkJL,DYPM4OYyQbu,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_26,우대갈비,1350,맛집/푸드_26,2026-05-18,2065,1020736,"마블링 소고기",맛집/푸드,0.043099273607748186,0.028707716784751394,0.007440240419576442,0.7424872041757462,89,29303,3938448,39466,"프리미엄 한우 마블링 부각 콘텐츠가 2025-2026년 고급 외식 시장 핵심 트렌드",DYMbdPUvphE,DYYWR_AhkJL,DYPM4OYyQbu,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_27,메밀막국수,1351,맛집/푸드_27,2026-05-18,2065,1020736,우삼겹,맛집/푸드,0.021307506053268765,0.06651377045582794,0.014307299371594027,1.011140069997766,44,67893,4745340,67145,"얇게 썬 소고기 부위가 2025-2026년 가성비 프리미엄 고기 트렌드로 부상",DYMNB6Wy_20,DYTmQgLTNaC,DYRAAoYRRJ5,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_27,비빔막국수,1351,맛집/푸드_27,2026-05-18,2065,1020736,우삼겹,맛집/푸드,0.021307506053268765,0.06651377045582794,0.014307299371594027,1.011140069997766,44,67893,4745340,67145,"얇게 썬 소고기 부위가 2025-2026년 가성비 프리미엄 고기 트렌드로 부상",DYMNB6Wy_20,DYTmQgLTNaC,DYRAAoYRRJ5,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_27,춘천막국수,1351,맛집/푸드_27,2026-05-18,2065,1020736,우삼겹,맛집/푸드,0.021307506053268765,0.06651377045582794,0.014307299371594027,1.011140069997766,44,67893,4745340,67145,"얇게 썬 소고기 부위가 2025-2026년 가성비 프리미엄 고기 트렌드로 부상",DYMNB6Wy_20,DYTmQgLTNaC,DYRAAoYRRJ5,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_27,고추장,1351,맛집/푸드_27,2026-05-18,2065,1020736,우삼겹,맛집/푸드,0.021307506053268765,0.06651377045582794,0.014307299371594027,1.011140069997766,44,67893,4745340,67145,"얇게 썬 소고기 부위가 2025-2026년 가성비 프리미엄 고기 트렌드로 부상",DYMNB6Wy_20,DYTmQgLTNaC,DYRAAoYRRJ5,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_27,고춧가루,1351,맛집/푸드_27,2026-05-18,2065,1020736,우삼겹,맛집/푸드,0.021307506053268765,0.06651377045582794,0.014307299371594027,1.011140069997766,44,67893,4745340,67145,"얇게 썬 소고기 부위가 2025-2026년 가성비 프리미엄 고기 트렌드로 부상",DYMNB6Wy_20,DYTmQgLTNaC,DYRAAoYRRJ5,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_27,매콤한,1351,맛집/푸드_27,2026-05-18,2065,1020736,우삼겹,맛집/푸드,0.021307506053268765,0.06651377045582794,0.014307299371594027,1.011140069997766,44,67893,4745340,67145,"얇게 썬 소고기 부위가 2025-2026년 가성비 프리미엄 고기 트렌드로 부상",DYMNB6Wy_20,DYTmQgLTNaC,DYRAAoYRRJ5,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_27,청양고추,1351,맛집/푸드_27,2026-05-18,2065,1020736,우삼겹,맛집/푸드,0.021307506053268765,0.06651377045582794,0.014307299371594027,1.011140069997766,44,67893,4745340,67145,"얇게 썬 소고기 부위가 2025-2026년 가성비 프리미엄 고기 트렌드로 부상",DYMNB6Wy_20,DYTmQgLTNaC,DYRAAoYRRJ5,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_27,대패삼겹살,1351,맛집/푸드_27,2026-05-18,2065,1020736,우삼겹,맛집/푸드,0.021307506053268765,0.06651377045582794,0.014307299371594027,1.011140069997766,44,67893,4745340,67145,"얇게 썬 소고기 부위가 2025-2026년 가성비 프리미엄 고기 트렌드로 부상",DYMNB6Wy_20,DYTmQgLTNaC,DYRAAoYRRJ5,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_27,차돌박이,1351,맛집/푸드_27,2026-05-18,2065,1020736,우삼겹,맛집/푸드,0.021307506053268765,0.06651377045582794,0.014307299371594027,1.011140069997766,44,67893,4745340,67145,"얇게 썬 소고기 부위가 2025-2026년 가성비 프리미엄 고기 트렌드로 부상",DYMNB6Wy_20,DYTmQgLTNaC,DYRAAoYRRJ5,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_28,라면사리,1352,맛집/푸드_28,2026-05-18,2065,1020736,쪽갈비,맛집/푸드,0.021791767554479417,0.02088395040441407,0.0120211584117657,1.1750082681071548,45,21317,1773290,18142,"개별 포션 갈비 메뉴가 2025-2026년 SNS 인증샷과 함께 외식 트렌드로 부상",DYUi8jXhJhs,DYRdlZSPymV,DYOcZT4yHUZ,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_28,물냉면,1352,맛집/푸드_28,2026-05-18,2065,1020736,쪽갈비,맛집/푸드,0.021791767554479417,0.02088395040441407,0.0120211584117657,1.1750082681071548,45,21317,1773290,18142,"개별 포션 갈비 메뉴가 2025-2026년 SNS 인증샷과 함께 외식 트렌드로 부상",DYUi8jXhJhs,DYRdlZSPymV,DYOcZT4yHUZ,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_28,비빔냉면,1352,맛집/푸드_28,2026-05-18,2065,1020736,쪽갈비,맛집/푸드,0.021791767554479417,0.02088395040441407,0.0120211584117657,1.1750082681071548,45,21317,1773290,18142,"개별 포션 갈비 메뉴가 2025-2026년 SNS 인증샷과 함께 외식 트렌드로 부상",DYUi8jXhJhs,DYRdlZSPymV,DYOcZT4yHUZ,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_28,굴소스,1352,맛집/푸드_28,2026-05-18,2065,1020736,쪽갈비,맛집/푸드,0.021791767554479417,0.02088395040441407,0.0120211584117657,1.1750082681071548,45,21317,1773290,18142,"개별 포션 갈비 메뉴가 2025-2026년 SNS 인증샷과 함께 외식 트렌드로 부상",DYUi8jXhJhs,DYRdlZSPymV,DYOcZT4yHUZ,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_28,참치액,1352,맛집/푸드_28,2026-05-18,2065,1020736,쪽갈비,맛집/푸드,0.021791767554479417,0.02088395040441407,0.0120211584117657,1.1750082681071548,45,21317,1773290,18142,"개별 포션 갈비 메뉴가 2025-2026년 SNS 인증샷과 함께 외식 트렌드로 부상",DYUi8jXhJhs,DYRdlZSPymV,DYOcZT4yHUZ,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_28,치킨스톡,1352,맛집/푸드_28,2026-05-18,2065,1020736,쪽갈비,맛집/푸드,0.021791767554479417,0.02088395040441407,0.0120211584117657,1.1750082681071548,45,21317,1773290,18142,"개별 포션 갈비 메뉴가 2025-2026년 SNS 인증샷과 함께 외식 트렌드로 부상",DYUi8jXhJhs,DYRdlZSPymV,DYOcZT4yHUZ,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_28,돼지갈비,1352,맛집/푸드_28,2026-05-18,2065,1020736,쪽갈비,맛집/푸드,0.021791767554479417,0.02088395040441407,0.0120211584117657,1.1750082681071548,45,21317,1773290,18142,"개별 포션 갈비 메뉴가 2025-2026년 SNS 인증샷과 함께 외식 트렌드로 부상",DYUi8jXhJhs,DYRdlZSPymV,DYOcZT4yHUZ,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_28,양념갈비,1352,맛집/푸드_28,2026-05-18,2065,1020736,쪽갈비,맛집/푸드,0.021791767554479417,0.02088395040441407,0.0120211584117657,1.1750082681071548,45,21317,1773290,18142,"개별 포션 갈비 메뉴가 2025-2026년 SNS 인증샷과 함께 외식 트렌드로 부상",DYUi8jXhJhs,DYRdlZSPymV,DYOcZT4yHUZ,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_29,게장정식,1353,맛집/푸드_29,2026-05-18,2065,1020736,꿔바로우,맛집/푸드,0.020823244552058112,0.02066450090914791,0.010801557169442035,1.363213339365346,43,21093,1952774,15473,"중식 꿔바로우 전문점이 2025-2026년 마라 열풍에 이어 신규 중식 트렌드로 정착",DYLjDb9B_1_,DYQz7Vfv3w8,DYM51AfSp_g,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_29,꽃게,1353,맛집/푸드_29,2026-05-18,2065,1020736,꿔바로우,맛집/푸드,0.020823244552058112,0.02066450090914791,0.010801557169442035,1.363213339365346,43,21093,1952774,15473,"중식 꿔바로우 전문점이 2025-2026년 마라 열풍에 이어 신규 중식 트렌드로 정착",DYLjDb9B_1_,DYQz7Vfv3w8,DYM51AfSp_g,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_29,양념게장,1353,맛집/푸드_29,2026-05-18,2065,1020736,꿔바로우,맛집/푸드,0.020823244552058112,0.02066450090914791,0.010801557169442035,1.363213339365346,43,21093,1952774,15473,"중식 꿔바로우 전문점이 2025-2026년 마라 열풍에 이어 신규 중식 트렌드로 정착",DYLjDb9B_1_,DYQz7Vfv3w8,DYM51AfSp_g,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_29,국내산,1353,맛집/푸드_29,2026-05-18,2065,1020736,꿔바로우,맛집/푸드,0.020823244552058112,0.02066450090914791,0.010801557169442035,1.363213339365346,43,21093,1952774,15473,"중식 꿔바로우 전문점이 2025-2026년 마라 열풍에 이어 신규 중식 트렌드로 정착",DYLjDb9B_1_,DYQz7Vfv3w8,DYM51AfSp_g,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_29,신선도,1353,맛집/푸드_29,2026-05-18,2065,1020736,꿔바로우,맛집/푸드,0.020823244552058112,0.02066450090914791,0.010801557169442035,1.363213339365346,43,21093,1952774,15473,"중식 꿔바로우 전문점이 2025-2026년 마라 열풍에 이어 신규 중식 트렌드로 정착",DYLjDb9B_1_,DYQz7Vfv3w8,DYM51AfSp_g,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_29,신선한,1353,맛집/푸드_29,2026-05-18,2065,1020736,꿔바로우,맛집/푸드,0.020823244552058112,0.02066450090914791,0.010801557169442035,1.363213339365346,43,21093,1952774,15473,"중식 꿔바로우 전문점이 2025-2026년 마라 열풍에 이어 신규 중식 트렌드로 정착",DYLjDb9B_1_,DYQz7Vfv3w8,DYM51AfSp_g,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_29,신선함,1353,맛집/푸드_29,2026-05-18,2065,1020736,꿔바로우,맛집/푸드,0.020823244552058112,0.02066450090914791,0.010801557169442035,1.363213339365346,43,21093,1952774,15473,"중식 꿔바로우 전문점이 2025-2026년 마라 열풍에 이어 신규 중식 트렌드로 정착",DYLjDb9B_1_,DYQz7Vfv3w8,DYM51AfSp_g,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_29,유기농,1353,맛집/푸드_29,2026-05-18,2065,1020736,꿔바로우,맛집/푸드,0.020823244552058112,0.02066450090914791,0.010801557169442035,1.363213339365346,43,21093,1952774,15473,"중식 꿔바로우 전문점이 2025-2026년 마라 열풍에 이어 신규 중식 트렌드로 정착",DYLjDb9B_1_,DYQz7Vfv3w8,DYM51AfSp_g,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_29,유린기,1353,맛집/푸드_29,2026-05-18,2065,1020736,꿔바로우,맛집/푸드,0.020823244552058112,0.02066450090914791,0.010801557169442035,1.363213339365346,43,21093,1952774,15473,"중식 꿔바로우 전문점이 2025-2026년 마라 열풍에 이어 신규 중식 트렌드로 정착",DYLjDb9B_1_,DYQz7Vfv3w8,DYM51AfSp_g,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_29,탕수육,1353,맛집/푸드_29,2026-05-18,2065,1020736,꿔바로우,맛집/푸드,0.020823244552058112,0.02066450090914791,0.010801557169442035,1.363213339365346,43,21093,1952774,15473,"중식 꿔바로우 전문점이 2025-2026년 마라 열풍에 이어 신규 중식 트렌드로 정착",DYLjDb9B_1_,DYQz7Vfv3w8,DYM51AfSp_g,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_30,돼지볶음,1354,맛집/푸드_30,2026-05-18,2065,1020736,야키토리,맛집/푸드,0.008232445520581114,0.009250188099567371,0.006319362736239892,0.3441338338739658,17,9442,1494138,27437,"일본식 꼬치구이·이자카야 메뉴가 2026년 일본 여행 열풍과 함께 국내 외식 트렌드화",DYOzm0ezWSx,DYMYmIWyEFj,DYOpp48TWPW,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_30,불고기,1354,맛집/푸드_30,2026-05-18,2065,1020736,야키토리,맛집/푸드,0.008232445520581114,0.009250188099567371,0.006319362736239892,0.3441338338739658,17,9442,1494138,27437,"일본식 꼬치구이·이자카야 메뉴가 2026년 일본 여행 열풍과 함께 국내 외식 트렌드화",DYOzm0ezWSx,DYMYmIWyEFj,DYOpp48TWPW,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_30,양념장,1354,맛집/푸드_30,2026-05-18,2065,1020736,야키토리,맛집/푸드,0.008232445520581114,0.009250188099567371,0.006319362736239892,0.3441338338739658,17,9442,1494138,27437,"일본식 꼬치구이·이자카야 메뉴가 2026년 일본 여행 열풍과 함께 국내 외식 트렌드화",DYOzm0ezWSx,DYMYmIWyEFj,DYOpp48TWPW,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_30,애호박,1354,맛집/푸드_30,2026-05-18,2065,1020736,야키토리,맛집/푸드,0.008232445520581114,0.009250188099567371,0.006319362736239892,0.3441338338739658,17,9442,1494138,27437,"일본식 꼬치구이·이자카야 메뉴가 2026년 일본 여행 열풍과 함께 국내 외식 트렌드화",DYOzm0ezWSx,DYMYmIWyEFj,DYOpp48TWPW,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_30,양배추,1354,맛집/푸드_30,2026-05-18,2065,1020736,야키토리,맛집/푸드,0.008232445520581114,0.009250188099567371,0.006319362736239892,0.3441338338739658,17,9442,1494138,27437,"일본식 꼬치구이·이자카야 메뉴가 2026년 일본 여행 열풍과 함께 국내 외식 트렌드화",DYOzm0ezWSx,DYMYmIWyEFj,DYOpp48TWPW,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_30,콩나물,1354,맛집/푸드_30,2026-05-18,2065,1020736,야키토리,맛집/푸드,0.008232445520581114,0.009250188099567371,0.006319362736239892,0.3441338338739658,17,9442,1494138,27437,"일본식 꼬치구이·이자카야 메뉴가 2026년 일본 여행 열풍과 함께 국내 외식 트렌드화",DYOzm0ezWSx,DYMYmIWyEFj,DYOpp48TWPW,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_30,스키야키,1354,맛집/푸드_30,2026-05-18,2065,1020736,야키토리,맛집/푸드,0.008232445520581114,0.009250188099567371,0.006319362736239892,0.3441338338739658,17,9442,1494138,27437,"일본식 꼬치구이·이자카야 메뉴가 2026년 일본 여행 열풍과 함께 국내 외식 트렌드화",DYOzm0ezWSx,DYMYmIWyEFj,DYOpp48TWPW,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_30,야키니쿠,1354,맛집/푸드_30,2026-05-18,2065,1020736,야키토리,맛집/푸드,0.008232445520581114,0.009250188099567371,0.006319362736239892,0.3441338338739658,17,9442,1494138,27437,"일본식 꼬치구이·이자카야 메뉴가 2026년 일본 여행 열풍과 함께 국내 외식 트렌드화",DYOzm0ezWSx,DYMYmIWyEFj,DYOpp48TWPW,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_31,김치찜,1355,맛집/푸드_31,2026-05-18,2065,1020736,"라이스페이퍼 요리",맛집/푸드,0.0029055690072639223,0.0005486237381654022,0.004321954758395011,0.32,6,560,129571,1750,"라이스페이퍼 활용 다이어트·간편 레시피가 2025-2026년 SNS 홈쿡 트렌드 주도",DYUFYjvxMlg,DYNp1TZzx5G,DYV4zzBp2KH,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_31,된장찌개,1355,맛집/푸드_31,2026-05-18,2065,1020736,"라이스페이퍼 요리",맛집/푸드,0.0029055690072639223,0.0005486237381654022,0.004321954758395011,0.32,6,560,129571,1750,"라이스페이퍼 활용 다이어트·간편 레시피가 2025-2026년 SNS 홈쿡 트렌드 주도",DYUFYjvxMlg,DYNp1TZzx5G,DYV4zzBp2KH,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_31,묵은지,1355,맛집/푸드_31,2026-05-18,2065,1020736,"라이스페이퍼 요리",맛집/푸드,0.0029055690072639223,0.0005486237381654022,0.004321954758395011,0.32,6,560,129571,1750,"라이스페이퍼 활용 다이어트·간편 레시피가 2025-2026년 SNS 홈쿡 트렌드 주도",DYUFYjvxMlg,DYNp1TZzx5G,DYV4zzBp2KH,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_31,샐러드,1355,맛집/푸드_31,2026-05-18,2065,1020736,"라이스페이퍼 요리",맛집/푸드,0.0029055690072639223,0.0005486237381654022,0.004321954758395011,0.32,6,560,129571,1750,"라이스페이퍼 활용 다이어트·간편 레시피가 2025-2026년 SNS 홈쿡 트렌드 주도",DYUFYjvxMlg,DYNp1TZzx5G,DYV4zzBp2KH,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_31,올리브오일,1355,맛집/푸드_31,2026-05-18,2065,1020736,"라이스페이퍼 요리",맛집/푸드,0.0029055690072639223,0.0005486237381654022,0.004321954758395011,0.32,6,560,129571,1750,"라이스페이퍼 활용 다이어트·간편 레시피가 2025-2026년 SNS 홈쿡 트렌드 주도",DYUFYjvxMlg,DYNp1TZzx5G,DYV4zzBp2KH,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_31,올리브유,1355,맛집/푸드_31,2026-05-18,2065,1020736,"라이스페이퍼 요리",맛집/푸드,0.0029055690072639223,0.0005486237381654022,0.004321954758395011,0.32,6,560,129571,1750,"라이스페이퍼 활용 다이어트·간편 레시피가 2025-2026년 SNS 홈쿡 트렌드 주도",DYUFYjvxMlg,DYNp1TZzx5G,DYV4zzBp2KH,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_31,또띠아,1355,맛집/푸드_31,2026-05-18,2065,1020736,"라이스페이퍼 요리",맛집/푸드,0.0029055690072639223,0.0005486237381654022,0.004321954758395011,0.32,6,560,129571,1750,"라이스페이퍼 활용 다이어트·간편 레시피가 2025-2026년 SNS 홈쿡 트렌드 주도",DYUFYjvxMlg,DYNp1TZzx5G,DYV4zzBp2KH,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_31,라이스페이퍼,1355,맛집/푸드_31,2026-05-18,2065,1020736,"라이스페이퍼 요리",맛집/푸드,0.0029055690072639223,0.0005486237381654022,0.004321954758395011,0.32,6,560,129571,1750,"라이스페이퍼 활용 다이어트·간편 레시피가 2025-2026년 SNS 홈쿡 트렌드 주도",DYUFYjvxMlg,DYNp1TZzx5G,DYV4zzBp2KH,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_31,월남쌈,1355,맛집/푸드_31,2026-05-18,2065,1020736,"라이스페이퍼 요리",맛집/푸드,0.0029055690072639223,0.0005486237381654022,0.004321954758395011,0.32,6,560,129571,1750,"라이스페이퍼 활용 다이어트·간편 레시피가 2025-2026년 SNS 홈쿡 트렌드 주도",DYUFYjvxMlg,DYNp1TZzx5G,DYV4zzBp2KH,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_32,바지락,1356,맛집/푸드_32,2026-05-18,2065,1020736,실비김치,맛집/푸드,0.006779661016949152,0.013431484732585115,0.012014964809561494,0.6329932129830556,14,13710,1141077,21659,"부산 실비김치 매운맛 김치가 2025-2026년 자극적인 매운맛 트렌드로 전국 확산",DYUDO2JjGYO,DYV-PF0TeMV,DYTxojHMHW4,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_32,수제비,1356,맛집/푸드_32,2026-05-18,2065,1020736,실비김치,맛집/푸드,0.006779661016949152,0.013431484732585115,0.012014964809561494,0.6329932129830556,14,13710,1141077,21659,"부산 실비김치 매운맛 김치가 2025-2026년 자극적인 매운맛 트렌드로 전국 확산",DYUDO2JjGYO,DYV-PF0TeMV,DYTxojHMHW4,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_32,자가제면,1356,맛집/푸드_32,2026-05-18,2065,1020736,실비김치,맛집/푸드,0.006779661016949152,0.013431484732585115,0.012014964809561494,0.6329932129830556,14,13710,1141077,21659,"부산 실비김치 매운맛 김치가 2025-2026년 자극적인 매운맛 트렌드로 전국 확산",DYUDO2JjGYO,DYV-PF0TeMV,DYTxojHMHW4,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_32,겉바속촉,1356,맛집/푸드_32,2026-05-18,2065,1020736,실비김치,맛집/푸드,0.006779661016949152,0.013431484732585115,0.012014964809561494,0.6329932129830556,14,13710,1141077,21659,"부산 실비김치 매운맛 김치가 2025-2026년 자극적인 매운맛 트렌드로 전국 확산",DYUDO2JjGYO,DYV-PF0TeMV,DYTxojHMHW4,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_32,바삭한,1356,맛집/푸드_32,2026-05-18,2065,1020736,실비김치,맛집/푸드,0.006779661016949152,0.013431484732585115,0.012014964809561494,0.6329932129830556,14,13710,1141077,21659,"부산 실비김치 매운맛 김치가 2025-2026년 자극적인 매운맛 트렌드로 전국 확산",DYUDO2JjGYO,DYV-PF0TeMV,DYTxojHMHW4,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_32,부드럽고,1356,맛집/푸드_32,2026-05-18,2065,1020736,실비김치,맛집/푸드,0.006779661016949152,0.013431484732585115,0.012014964809561494,0.6329932129830556,14,13710,1141077,21659,"부산 실비김치 매운맛 김치가 2025-2026년 자극적인 매운맛 트렌드로 전국 확산",DYUDO2JjGYO,DYV-PF0TeMV,DYTxojHMHW4,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_32,촉촉한,1356,맛집/푸드_32,2026-05-18,2065,1020736,실비김치,맛집/푸드,0.006779661016949152,0.013431484732585115,0.012014964809561494,0.6329932129830556,14,13710,1141077,21659,"부산 실비김치 매운맛 김치가 2025-2026년 자극적인 매운맛 트렌드로 전국 확산",DYUDO2JjGYO,DYV-PF0TeMV,DYTxojHMHW4,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_32,매운맛,1356,맛집/푸드_32,2026-05-18,2065,1020736,실비김치,맛집/푸드,0.006779661016949152,0.013431484732585115,0.012014964809561494,0.6329932129830556,14,13710,1141077,21659,"부산 실비김치 매운맛 김치가 2025-2026년 자극적인 매운맛 트렌드로 전국 확산",DYUDO2JjGYO,DYV-PF0TeMV,DYTxojHMHW4,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_32,매콤한,1356,맛집/푸드_32,2026-05-18,2065,1020736,실비김치,맛집/푸드,0.006779661016949152,0.013431484732585115,0.012014964809561494,0.6329932129830556,14,13710,1141077,21659,"부산 실비김치 매운맛 김치가 2025-2026년 자극적인 매운맛 트렌드로 전국 확산",DYUDO2JjGYO,DYV-PF0TeMV,DYTxojHMHW4,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_33,삼계탕,1357,맛집/푸드_33,2026-05-18,2065,1020736,된장술밥,맛집/푸드,0.03341404358353511,0.026138982067841245,0.012466487058794945,0.6834622675341975,69,26681,2140218,39038,"흑백요리사 영향으로 된장술밥이 2025-2026년 SNS·외식 트렌드로 부상",DYXyODMz89E,DYMbwN7tUHL,DYW8dxdJrHr,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_33,청국장,1357,맛집/푸드_33,2026-05-18,2065,1020736,된장술밥,맛집/푸드,0.03341404358353511,0.026138982067841245,0.012466487058794945,0.6834622675341975,69,26681,2140218,39038,"흑백요리사 영향으로 된장술밥이 2025-2026년 SNS·외식 트렌드로 부상",DYXyODMz89E,DYMbwN7tUHL,DYW8dxdJrHr,"2026-05-18 10:59:50","2026-05-18 10:59:50"
맛집/푸드_33,해장국,1357,맛집/푸드_33,2026-05-18,2065,1020736,된장술밥,맛집/푸드,0.03341404358353511,0.026138982067841245,0.012466487058794945,0.6834622675341975,69,26681,2140218,39038,"흑백요리사 영향으로 된장술밥이 2025-2026년 SNS·외식 트렌드로 부상",DYXyODMz89E,DYMbwN7tUHL,DYW8dxdJrHr,"2026-05-18 10:59:50","2026-05-18 10:59:50"
